Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
291,1511033104022,18/11/2017 19:25:04,,1511033251466,-5,18/11/2017 14:27:31,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,137,2,Screen 2,Zone4,response_keyboard_single,5761.129999999888,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_5322_7678_0034_SWT_LS_374_180298_0010_tChange_5284_ms.wav,,,,,,,,1,1
292,1511033105302,18/11/2017 19:25:05,,1511033252818,-5,18/11/2017 14:27:32,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,138,1,Screen 1,fixation,fixation,1066.2277114903554,,,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7679_0007_SWT_LS_7505_258964_0037_tChange_5472_ms.wav,,,,,,,,1,1
293,1511033111285,18/11/2017 19:25:11,,1511033258819,-5,18/11/2017 14:27:38,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,138,2,Screen 2,Zone4,response_keyboard_single,5980.429999999935,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_5322_7679_0007_SWT_LS_7505_258964_0037_tChange_5472_ms.wav,,,,,,,,1,1
294,1511033112726,18/11/2017 19:25:12,,1511033260180,-5,18/11/2017 14:27:40,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,139,1,Screen 1,fixation,fixation,1066.2472413384821,,,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7678_0020_SWT_LS_374_180299_0037_tChange_6345_ms.wav,,,,,,,,1,1
295,1511033119546,18/11/2017 19:25:19,,1511033267057,-5,18/11/2017 14:27:47,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,139,2,Screen 2,Zone4,response_keyboard_single,6857.5800000000745,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_5322_7678_0020_SWT_LS_374_180299_0037_tChange_6345_ms.wav,,,,,,,,1,1
296,1511033120895,18/11/2017 19:25:20,,1511033268411,-5,18/11/2017 14:27:48,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,140,1,Screen 1,fixation,fixation,1066.773696931079,,,0,1,0,,,,rt_test_v1,,1,trials,LS_2843_152918_0023_SWT_LS_7505_258964_0011_tChange_5878_ms.wav,,,,,,,,1,1
297,1511033127306,18/11/2017 19:25:27,,1511033274753,-5,18/11/2017 14:27:54,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,140,2,Screen 2,Zone4,response_keyboard_single,6321.5449999999255,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_2843_152918_0023_SWT_LS_7505_258964_0011_tChange_5878_ms.wav,,,,,,,,1,1
298,1511033128602,18/11/2017 19:25:28,,1511033276108,-5,18/11/2017 14:27:56,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,141,1,Screen 1,fixation,fixation,1066.256302806316,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms.wav,,,,,,,,1,1
299,1511033135469,18/11/2017 19:25:35,,1511033283008,-5,18/11/2017 14:28:03,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,141,2,Screen 2,Zone4,response_keyboard_single,6881.139999999898,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms.wav,,,,,,,,1,1
300,1511033136880,18/11/2017 19:25:36,,1511033284371,-5,18/11/2017 14:28:04,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,142,1,Screen 1,fixation,fixation,1066.3057421392296,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0027_SWT_LS_5322_7678_0035_tChange_5688_ms.wav,,,,,,,,1,1
301,1511033142944,18/11/2017 19:25:42,,1511033290464,-5,18/11/2017 14:28:10,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,142,2,Screen 2,Zone4,response_keyboard_single,6073.34999999986,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0027_SWT_LS_5322_7678_0035_tChange_5688_ms.wav,,,,,,,,1,1
302,1511033144311,18/11/2017 19:25:44,,1511033291819,-5,18/11/2017 14:28:11,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,143,1,Screen 1,fixation,fixation,1066.7602432772983,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0029_SWT_LS_7505_258964_0037_tChange_5503_ms.wav,,,,,,,,1,1
303,1511033150234,18/11/2017 19:25:50,,1511033297759,-5,18/11/2017 14:28:17,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,143,2,Screen 2,Zone4,response_keyboard_single,5921.604999999981,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0029_SWT_LS_7505_258964_0037_tChange_5503_ms.wav,,,,,,,,1,1
304,1511033151611,18/11/2017 19:25:51,,1511033299116,-5,18/11/2017 14:28:19,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,144,1,Screen 1,fixation,fixation,1066.6398326074705,,,0,1,0,,,,rt_test_v1,,1,trials,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms.wav,,,,,,,,1,1
305,1511033158112,18/11/2017 19:25:58,,1511033305639,-5,18/11/2017 14:28:25,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,144,2,Screen 2,Zone4,response_keyboard_single,6503.824999999953,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms.wav,,,,,,,,1,1
306,1511033245964,18/11/2017 19:27:25,,1511033393479,-5,18/11/2017 14:29:53,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,2,1,Screen 1,Zone1,continue_button,87526.1499999999,,,0,1,0,,,,rt_test_v1,,,break,,,,,,,,,,
307,1511033247029,18/11/2017 19:27:27,,1511033394532,-5,18/11/2017 14:29:54,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,145,1,Screen 1,fixation,fixation,1065.6898161720019,,,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7679_0004_SWT_LS_7505_83618_0025_tChange_5279_ms.wav,,,,,,,,1,1
308,1511033252880,18/11/2017 19:27:32,,1511033400306,-5,18/11/2017 14:30:00,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,145,2,Screen 2,Zone4,response_keyboard_single,5755.584999999963,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_5322_7679_0004_SWT_LS_7505_83618_0025_tChange_5279_ms.wav,,,,,,,,1,1
309,1511033254157,18/11/2017 19:27:34,,1511033401663,-5,18/11/2017 14:30:01,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,146,1,Screen 1,fixation,fixation,1066.565284375567,,,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7680_0009_SWT_LS_2843_152918_0113_tChange_5867_ms.wav,,,,,,,,1,1
310,1511033260552,18/11/2017 19:27:40,,1511033408074,-5,18/11/2017 14:30:08,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,146,2,Screen 2,Zone4,response_keyboard_single,6392.385000000009,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_5322_7680_0009_SWT_LS_2843_152918_0113_tChange_5867_ms.wav,,,,,,,,1,1
311,1511033261921,18/11/2017 19:27:41,,1511033409426,-5,18/11/2017 14:30:09,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,147,1,Screen 1,fixation,fixation,1066.2168860244565,,,0,1,0,,,,rt_test_v1,,1,trials,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms.wav,,,,,,,,1,1
312,1511033267840,18/11/2017 19:27:47,,1511033415378,-5,18/11/2017 14:30:15,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,147,2,Screen 2,Zone4,response_keyboard_single,5931.760000000009,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms.wav,,,,,,,,1,1
313,1511033269236,18/11/2017 19:27:49,,1511033416740,-5,18/11/2017 14:30:16,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,148,1,Screen 1,fixation,fixation,1066.2471365972888,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7505_258958_0009_SWT_LS_7447_91186_0038_tChange_5543_ms.wav,,,,,,,,1,1
314,1511033275604,18/11/2017 19:27:55,,1511033423129,-5,18/11/2017 14:30:23,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,148,2,Screen 2,Zone4,response_keyboard_single,6369.804999999935,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7505_258958_0009_SWT_LS_7447_91186_0038_tChange_5543_ms.wav,,,,,,,,1,1
315,1511033277002,18/11/2017 19:27:57,,1511033424488,-5,18/11/2017 14:30:24,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,149,1,Screen 1,fixation,fixation,1066.1681693147402,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7505_258964_0037_SWT_LS_2843_152918_0113_tChange_9577_ms.wav,,,,,,,,1,1
316,1511033287096,18/11/2017 19:28:07,,1511033434625,-5,18/11/2017 14:30:34,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,149,2,Screen 2,Zone4,response_keyboard_single,10118.290000000037,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7505_258964_0037_SWT_LS_2843_152918_0113_tChange_9577_ms.wav,,,,,,,,1,1
317,1511033288479,18/11/2017 19:28:08,,1511033435984,-5,18/11/2017 14:30:35,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,150,1,Screen 1,fixation,fixation,1066.277752405731,,,0,1,0,,,,rt_test_v1,,1,trials,LS_2843_152918_0106_SWT_LS_5322_7678_0016_tChange_5681_ms.wav,,,,,,,,1,1
318,1511033294741,18/11/2017 19:28:14,,1511033442264,-5,18/11/2017 14:30:42,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,150,2,Screen 2,Zone4,response_keyboard_single,6261.385000000009,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_2843_152918_0106_SWT_LS_5322_7678_0016_tChange_5681_ms.wav,,,,,,,,1,1
319,1511033296114,18/11/2017 19:28:16,,1511033443614,-5,18/11/2017 14:30:43,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,151,1,Screen 1,fixation,fixation,1066.8250789558515,,,0,1,0,,,,rt_test_v1,,1,trials,LS_2843_152918_0113_SWT_LS_7505_258964_0037_tChange_5554_ms.wav,,,,,,,,1,1
320,1511033302081,18/11/2017 19:28:22,,1511033449608,-5,18/11/2017 14:30:49,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,151,2,Screen 2,Zone4,response_keyboard_single,5974.189999999944,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_2843_152918_0113_SWT_LS_7505_258964_0037_tChange_5554_ms.wav,,,,,,,,1,1
321,1511033303454,18/11/2017 19:28:23,,1511033450962,-5,18/11/2017 14:30:50,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,152,1,Screen 1,fixation,fixation,1066.20252682711,,,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7679_0013_SWT_LS_374_180298_0037_tChange_6067_ms.wav,,,,,,,,1,1
322,1511033310293,18/11/2017 19:28:30,,1511033457824,-5,18/11/2017 14:30:57,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,152,2,Screen 2,Zone4,response_keyboard_single,6844.5449999999255,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_5322_7679_0013_SWT_LS_374_180298_0037_tChange_6067_ms.wav,,,,,,,,1,1
323,1511033311657,18/11/2017 19:28:31,,1511033459175,-5,18/11/2017 14:30:59,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,153,1,Screen 1,fixation,fixation,1066.6822352667805,,,0,1,0,,,,rt_test_v1,,1,trials,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms.wav,,,,,,,,1,1
324,1511033317673,18/11/2017 19:28:37,,1511033465192,-5,18/11/2017 14:31:05,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,153,2,Screen 2,Zone4,response_keyboard_single,6006.834999999963,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms.wav,,,,,,,,1,1
325,1511033319050,18/11/2017 19:28:39,,1511033466556,-5,18/11/2017 14:31:06,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,154,1,Screen 1,fixation,fixation,1066.181791701587,,,0,1,0,,,,rt_test_v1,,1,trials,LS_374_180299_0030_SWT_LS_7447_91186_0038_tChange_6473_ms.wav,,,,,,,,1,1
326,1511033325918,18/11/2017 19:28:45,,1511033473455,-5,18/11/2017 14:31:13,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,154,2,Screen 2,Zone4,response_keyboard_single,6879.604999999981,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_374_180299_0030_SWT_LS_7447_91186_0038_tChange_6473_ms.wav,,,,,,,,1,1
327,1511033327312,18/11/2017 19:28:47,,1511033474820,-5,18/11/2017 14:31:14,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,155,1,Screen 1,fixation,fixation,1066.2667361719068,,,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7678_0025_SWT_LS_5322_7680_0032_tChange_5714_ms.wav,,,,,,,,1,0
328,1511033333572,18/11/2017 19:28:53,,1511033481095,-5,18/11/2017 14:31:21,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,155,2,Screen 2,Zone4,response_keyboard_single,6255.909999999916,1,1,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7678_0025_SWT_LS_5322_7680_0032_tChange_5714_ms.wav,,,,,,,,1,0
329,1511033334946,18/11/2017 19:28:54,,1511033482450,-5,18/11/2017 14:31:22,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,156,1,Screen 1,fixation,fixation,1066.5153255625628,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7505_258958_0002_SWT_LS_2843_152918_0103_tChange_5636_ms.wav,,,,,,,,1,1
330,1511033341083,18/11/2017 19:29:01,,1511033488606,-5,18/11/2017 14:31:28,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,156,2,Screen 2,Zone4,response_keyboard_single,6135.574999999953,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7505_258958_0002_SWT_LS_2843_152918_0103_tChange_5636_ms.wav,,,,,,,,1,1
331,1511033342458,18/11/2017 19:29:02,,1511033489964,-5,18/11/2017 14:31:29,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,157,1,Screen 1,fixation,fixation,1066.255561468657,,,0,1,0,,,,rt_test_v1,,1,trials,LS_2843_152918_0012_SWT_LS_2843_152918_0058_tChange_5808_ms.wav,,,,,,,,1,0
332,1511033351863,18/11/2017 19:29:11,,1511033499398,-5,18/11/2017 14:31:39,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,157,2,Screen 2,Zone2,gonogo_audio,9429.711283881916,0,,1,0,0,,,,rt_test_v1,,1,trials,LS_2843_152918_0012_SWT_LS_2843_152918_0058_tChange_5808_ms.wav,,,,,,,,1,0
333,1511033353271,18/11/2017 19:29:13,,1511033500760,-5,18/11/2017 14:31:40,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,158,1,Screen 1,fixation,fixation,1066.190682625398,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7505_258964_0041_SWT_LS_5322_7680_0014_tChange_5312_ms.wav,,,,,,,,1,1
334,1511033359385,18/11/2017 19:29:19,,1511033506909,-5,18/11/2017 14:31:46,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,158,2,Screen 2,Zone4,response_keyboard_single,6130.030000000028,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7505_258964_0041_SWT_LS_5322_7680_0014_tChange_5312_ms.wav,,,,,,,,1,1
335,1511033360779,18/11/2017 19:29:20,,1511033508274,-5,18/11/2017 14:31:48,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,159,1,Screen 1,fixation,fixation,1066.3180379057303,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7505_258958_0022_SWT_LS_7505_258964_0031_tChange_6273_ms.wav,,,,,,,,1,0
336,1511033370468,18/11/2017 19:29:30,,1511033518006,-5,18/11/2017 14:31:58,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,159,2,Screen 2,Zone2,gonogo_audio,9729.699236838147,0,,1,0,0,,,,rt_test_v1,,1,trials,LS_7505_258958_0022_SWT_LS_7505_258964_0031_tChange_6273_ms.wav,,,,,,,,1,0
337,1511033371863,18/11/2017 19:29:31,,1511033519370,-5,18/11/2017 14:31:59,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,160,1,Screen 1,fixation,fixation,1066.2388306541834,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0021_SWT_LS_374_180299_0004_tChange_5812_ms.wav,,,,,,,,1,1
338,1511033378515,18/11/2017 19:29:38,,1511033526037,-5,18/11/2017 14:32:06,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,160,2,Screen 2,Zone4,response_keyboard_single,6647.185000000056,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0021_SWT_LS_374_180299_0004_tChange_5812_ms.wav,,,,,,,,1,1
339,1511033379887,18/11/2017 19:29:39,,1511033527401,-5,18/11/2017 14:32:07,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,161,1,Screen 1,fixation,fixation,1066.2406088388525,,,0,1,0,,,,rt_test_v1,,1,trials,LS_374_180298_0049_SWT_LS_7505_258964_0037_tChange_5976_ms.wav,,,,,,,,1,1
340,1511033387776,18/11/2017 19:29:47,,1511033535292,-5,18/11/2017 14:32:15,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,161,2,Screen 2,Zone4,response_keyboard_single,7871.780000000028,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_374_180298_0049_SWT_LS_7505_258964_0037_tChange_5976_ms.wav,,,,,,,,1,1
341,1511033389142,18/11/2017 19:29:49,,1511033536647,-5,18/11/2017 14:32:16,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,162,1,Screen 1,fixation,fixation,1066.1567525290884,,,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7678_0016_SWT_LS_7447_91187_0036_tChange_6010_ms.wav,,,,,,,,1,1
342,1511033395664,18/11/2017 19:29:55,,1511033543196,-5,18/11/2017 14:32:23,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,162,2,Screen 2,Zone4,response_keyboard_single,6529.079999999842,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_5322_7678_0016_SWT_LS_7447_91187_0036_tChange_6010_ms.wav,,,,,,,,1,1
343,1511033397044,18/11/2017 19:29:57,,1511033544544,-5,18/11/2017 14:32:24,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,163,1,Screen 1,fixation,fixation,1066.3307112827897,,,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7678_0021_SWT_LS_374_180299_0042_tChange_5747_ms.wav,,,,,,,,1,1
344,1511033403503,18/11/2017 19:30:03,,1511033551035,-5,18/11/2017 14:32:31,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,163,2,Screen 2,Zone4,response_keyboard_single,6471.280000000028,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_5322_7678_0021_SWT_LS_374_180299_0042_tChange_5747_ms.wav,,,,,,,,1,1
345,1511033404892,18/11/2017 19:30:04,,1511033552392,-5,18/11/2017 14:32:32,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,164,1,Screen 1,fixation,fixation,1066.179559537908,,,0,1,0,,,,rt_test_v1,,1,trials,LS_5322_7680_0010_SWT_LS_2843_152918_0016_tChange_5809_ms.wav,,,,,,,,1,1
346,1511033411372,18/11/2017 19:30:11,,1511033558899,-5,18/11/2017 14:32:38,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,164,2,Screen 2,Zone4,response_keyboard_single,6488.054999999935,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_5322_7680_0010_SWT_LS_2843_152918_0016_tChange_5809_ms.wav,,,,,,,,1,1
347,1511033412762,18/11/2017 19:30:12,,1511033560255,-5,18/11/2017 14:32:40,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,165,1,Screen 1,fixation,fixation,1066.427089442499,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7505_258958_0017_SWT_LS_5322_7680_0003_tChange_5770_ms.wav,,,,,,,,1,1
348,1511033419086,18/11/2017 19:30:19,,1511033566610,-5,18/11/2017 14:32:46,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,165,2,Screen 2,Zone4,response_keyboard_single,6335.100000000093,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7505_258958_0017_SWT_LS_5322_7680_0003_tChange_5770_ms.wav,,,,,,,,1,1
349,1511033420464,18/11/2017 19:30:20,,1511033567969,-5,18/11/2017 14:32:47,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,166,1,Screen 1,fixation,fixation,1066.281436456833,,,0,1,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0054_SWT_LS_7505_258964_0031_tChange_6003_ms.wav,,,,,,,,1,1
350,1511033427165,18/11/2017 19:30:27,,1511033574682,-5,18/11/2017 14:32:54,2349,2,task-o4po,,878265,cmu_9,183404,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,2,166,2,Screen 2,Zone4,response_keyboard_single,6693.370000000112,1,1,1,0,0,,,,rt_test_v1,,1,trials,LS_7447_91187_0054_SWT_LS_7505_258964_0031_tChange_6003_ms.wav,,,,,,,,1,1
