Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
530,1517309046901,30/01/2018 10:44:06,,1517309182340,5,30/01/2018 15:46:22,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,254,2,Screen 2,Zone4,response_keyboard_single,7359.495000000112,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms.wav,,,,,,,,1,1
531,1517309048042,30/01/2018 10:44:08,,1517309183656,5,30/01/2018 15:46:23,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,255,1,Screen 1,fixation,fixation,1030.872000002768,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0005_SWT_LS_5456_62014_0017_tChange_5878_ms.wav,,,,,,,,1,0
532,1517309059276,30/01/2018 10:44:19,,1517309193199,5,30/01/2018 15:46:33,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,255,2,Screen 2,Zone2,gonogo_audio,9537.5280000153,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0005_SWT_LS_5456_62014_0017_tChange_5878_ms.wav,,,,,,,,1,0
533,1517309059625,30/01/2018 10:44:19,,1517309194533,5,30/01/2018 15:46:34,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,256,1,Screen 1,fixation,fixation,1038.3430000217631,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms.wav,,,,,,,,1,1
534,1517309065141,30/01/2018 10:44:25,,1517309200849,5,30/01/2018 15:46:40,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,256,2,Screen 2,Zone4,response_keyboard_single,6303.10999999987,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms.wav,,,,,,,,1,1
535,1517309067782,30/01/2018 10:44:27,,1517309202170,5,30/01/2018 15:46:42,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,257,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0037_SWT_LS_7447_91187_0009_tChange_5754_ms.wav,,,,,,,,1,0
536,1517309069167,30/01/2018 10:44:29,,1517309204703,5,30/01/2018 15:46:44,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,257,2,Screen 2,Zone4,response_keyboard_single,2520.7700000000186,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0037_SWT_LS_7447_91187_0009_tChange_5754_ms.wav,,,,,,,,1,0
537,1517309072242,30/01/2018 10:44:32,,1517309206014,5,30/01/2018 15:46:46,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,258,1,Screen 1,fixation,fixation,1027.1900000222959,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms.wav,,,,,,,,1,1
538,1517309077897,30/01/2018 10:44:37,,1517309213543,5,30/01/2018 15:46:53,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,258,2,Screen 2,Zone4,response_keyboard_single,7517.790000000037,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms.wav,,,,,,,,1,1
539,1517309079668,30/01/2018 10:44:39,,1517309214869,5,30/01/2018 15:46:54,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,259,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms.wav,,,,,,,,1,1
540,1517309087458,30/01/2018 10:44:47,,1517309222128,5,30/01/2018 15:47:02,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,259,2,Screen 2,Zone4,response_keyboard_single,7245.279999999795,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms.wav,,,,,,,,1,1
541,1517309087786,30/01/2018 10:44:47,,1517309223447,5,30/01/2018 15:47:03,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,260,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0009_SWT_LS_5456_62043_0022_tChange_6460_ms.wav,,,,,,,,1,1
542,1517309095738,30/01/2018 10:44:55,,1517309230771,5,30/01/2018 15:47:10,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,260,2,Screen 2,Zone4,response_keyboard_single,7311.905000000261,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0009_SWT_LS_5456_62043_0022_tChange_6460_ms.wav,,,,,,,,1,1
543,1517309096493,30/01/2018 10:44:56,,1517309232093,5,30/01/2018 15:47:12,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,261,1,Screen 1,fixation,fixation,1027.0559999919496,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms.wav,,,,,,,,1,1
544,1517309106324,30/01/2018 10:45:06,,1517309240819,5,30/01/2018 15:47:20,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,261,2,Screen 2,Zone4,response_keyboard_single,8714.419999999925,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms.wav,,,,,,,,1,1
545,1517309107751,30/01/2018 10:45:07,,1517309242150,5,30/01/2018 15:47:22,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,262,1,Screen 1,fixation,fixation,1035.3250000048429,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms.wav,,,,,,,,1,1
546,1517309114951,30/01/2018 10:45:14,,1517309249712,5,30/01/2018 15:47:29,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,262,2,Screen 2,Zone4,response_keyboard_single,7552.149999999907,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms.wav,,,,,,,,1,1
547,1517309115858,30/01/2018 10:45:15,,1517309251038,5,30/01/2018 15:47:31,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,263,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0061_SWT_LS_7505_83618_0007_tChange_5910_ms.wav,,,,,,,,1,1
548,1517309125176,30/01/2018 10:45:25,,1517309260771,5,30/01/2018 15:47:40,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,263,2,Screen 2,Zone2,gonogo_audio,9726.995999983046,0,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0061_SWT_LS_7505_83618_0007_tChange_5910_ms.wav,,,,,,,,1,1
549,1517309128067,30/01/2018 10:45:28,,1517309262098,5,30/01/2018 15:47:42,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,264,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0021_SWT_LS_5456_62043_0002_tChange_6033_ms.wav,,,,,,,,1,1
550,1517309133419,30/01/2018 10:45:33,,1517309268972,5,30/01/2018 15:47:48,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,264,2,Screen 2,Zone4,response_keyboard_single,6861.789999999572,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0021_SWT_LS_5456_62043_0002_tChange_6033_ms.wav,,,,,,,,1,1
551,1517309135211,30/01/2018 10:45:35,,1517309270291,5,30/01/2018 15:47:50,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,265,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms.wav,,,,,,,,1,1
552,1517309142259,30/01/2018 10:45:42,,1517309277687,5,30/01/2018 15:47:57,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,265,2,Screen 2,Zone4,response_keyboard_single,7386.689999999944,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms.wav,,,,,,,,1,1
553,1517309143541,30/01/2018 10:45:43,,1517309279008,5,30/01/2018 15:47:59,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,266,1,Screen 1,fixation,fixation,1028.0500000221655,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms.wav,,,,,,,,1,1
554,1517309151341,30/01/2018 10:45:51,,1517309286941,5,30/01/2018 15:48:06,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,266,2,Screen 2,Zone4,response_keyboard_single,7919.995000000112,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms.wav,,,,,,,,1,1
555,1517309152808,30/01/2018 10:45:52,,1517309288260,5,30/01/2018 15:48:08,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,267,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms.wav,,,,,,,,1,1
556,1517309161242,30/01/2018 10:46:01,,1517309296803,5,30/01/2018 15:48:16,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,267,2,Screen 2,Zone4,response_keyboard_single,8532.459999999963,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms.wav,,,,,,,,1,1
557,1517309162413,30/01/2018 10:46:02,,1517309298127,5,30/01/2018 15:48:18,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,268,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0015_SWT_LS_2843_152918_0058_tChange_6125_ms.wav,,,,,,,,1,1
558,1517309169372,30/01/2018 10:46:09,,1517309305070,5,30/01/2018 15:48:25,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,268,2,Screen 2,Zone4,response_keyboard_single,6930.810000000056,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0015_SWT_LS_2843_152918_0058_tChange_6125_ms.wav,,,,,,,,1,1
559,1517309170687,30/01/2018 10:46:10,,1517309306391,5,30/01/2018 15:48:26,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,269,1,Screen 1,fixation,fixation,1026.9869999904186,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms.wav,,,,,,,,1,1
560,1517309177330,30/01/2018 10:46:17,,1517309312895,5,30/01/2018 15:48:32,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,269,2,Screen 2,Zone4,response_keyboard_single,6491.379999999888,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms.wav,,,,,,,,1,1
561,1517309186187,30/01/2018 10:46:26,,1517309321847,5,30/01/2018 15:48:41,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,7,1,Screen 1,Zone1,continue_button,8640.194999999832,,,0,1,0,,,,rt_test_v2,,,break,,,,,,,,,,
562,1517309187187,30/01/2018 10:46:27,,1517309322868,5,30/01/2018 15:48:42,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,270,1,Screen 1,fixation,fixation,1037.5950000016019,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0027_SWT_LS_7505_258964_0019_tChange_5835_ms.wav,,,,,,,,1,1
563,1517309193593,30/01/2018 10:46:33,,1517309329305,5,30/01/2018 15:48:49,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,270,2,Screen 2,Zone4,response_keyboard_single,6424.9900000002235,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0027_SWT_LS_7505_258964_0019_tChange_5835_ms.wav,,,,,,,,1,1
564,1517309194939,30/01/2018 10:46:34,,1517309330639,5,30/01/2018 15:48:50,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,271,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0049_SWT_LS_2843_152918_0016_tChange_6539_ms.wav,,,,,,,,1,0
565,1517309205434,30/01/2018 10:46:45,,1517309340956,5,30/01/2018 15:49:00,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,271,2,Screen 2,Zone2,gonogo_audio,10304.532000009436,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0049_SWT_LS_2843_152918_0016_tChange_6539_ms.wav,,,,,,,,1,0
566,1517309206606,30/01/2018 10:46:46,,1517309342281,5,30/01/2018 15:49:02,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,272,1,Screen 1,fixation,fixation,1037.9369999859482,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0023_SWT_LS_5456_62014_0017_tChange_6339_ms.wav,,,,,,,,1,1
567,1517309214032,30/01/2018 10:46:54,,1517309349730,5,30/01/2018 15:49:09,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,272,2,Screen 2,Zone4,response_keyboard_single,7438.825000000186,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0023_SWT_LS_5456_62014_0017_tChange_6339_ms.wav,,,,,,,,1,1
568,1517309218155,30/01/2018 10:46:58,,1517309351053,5,30/01/2018 15:49:11,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,273,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0019_SWT_LS_7447_91187_0027_tChange_5412_ms.wav,,,,,,,,1,1
569,1517309221749,30/01/2018 10:47:01,,1517309357452,5,30/01/2018 15:49:17,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,273,2,Screen 2,Zone4,response_keyboard_single,6385.1699999999255,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0019_SWT_LS_7447_91187_0027_tChange_5412_ms.wav,,,,,,,,1,1
570,1517309223077,30/01/2018 10:47:03,,1517309358780,5,30/01/2018 15:49:18,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,274,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0009_SWT_LS_7505_83618_0010_tChange_5903_ms.wav,,,,,,,,1,0
571,1517309232540,30/01/2018 10:47:12,,1517309368240,5,30/01/2018 15:49:28,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,274,2,Screen 2,Zone2,gonogo_audio,9454.158000007737,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0009_SWT_LS_7505_83618_0010_tChange_5903_ms.wav,,,,,,,,1,0
572,1517309234103,30/01/2018 10:47:14,,1517309369562,5,30/01/2018 15:49:29,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,275,1,Screen 1,fixation,fixation,1028.5000000149012,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms.wav,,,,,,,,1,1
573,1517309241528,30/01/2018 10:47:21,,1517309376854,5,30/01/2018 15:49:36,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,275,2,Screen 2,Zone4,response_keyboard_single,7279.935000000056,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms.wav,,,,,,,,1,1
574,1517309242497,30/01/2018 10:47:22,,1517309378183,5,30/01/2018 15:49:38,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,276,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0010_SWT_LS_374_180298_0037_tChange_6529_ms.wav,,,,,,,,1,0
575,1517309252845,30/01/2018 10:47:32,,1517309388535,5,30/01/2018 15:49:48,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,276,2,Screen 2,Zone2,gonogo_audio,10337.880000006407,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0010_SWT_LS_374_180298_0037_tChange_6529_ms.wav,,,,,,,,1,0
576,1517309254157,30/01/2018 10:47:34,,1517309389852,5,30/01/2018 15:49:49,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,277,1,Screen 1,fixation,fixation,1030.8910000026226,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms.wav,,,,,,,,1,1
577,1517309260493,30/01/2018 10:47:40,,1517309396185,5,30/01/2018 15:49:56,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,277,2,Screen 2,Zone4,response_keyboard_single,6321.274999999907,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms.wav,,,,,,,,1,1
578,1517309262045,30/01/2018 10:47:42,,1517309397505,5,30/01/2018 15:49:57,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,278,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms.wav,,,,,,,,1,1
579,1517309272945,30/01/2018 10:47:52,,1517309408386,5,30/01/2018 15:50:08,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,278,2,Screen 2,Zone4,response_keyboard_single,10871.96999999974,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms.wav,,,,,,,,1,1
580,1517309274023,30/01/2018 10:47:54,,1517309409711,5,30/01/2018 15:50:09,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,279,1,Screen 1,fixation,fixation,1034.9799999967217,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0017_SWT_LS_2843_152918_0016_tChange_5404_ms.wav,,,,,,,,1,1
581,1517309280026,30/01/2018 10:48:00,,1517309415702,5,30/01/2018 15:50:15,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,279,2,Screen 2,Zone4,response_keyboard_single,5979.930000000168,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0017_SWT_LS_2843_152918_0016_tChange_5404_ms.wav,,,,,,,,1,1
582,1517309281336,30/01/2018 10:48:01,,1517309417033,5,30/01/2018 15:50:17,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,280,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms.wav,,,,,,,,1,1
583,1517309288096,30/01/2018 10:48:08,,1517309423809,5,30/01/2018 15:50:23,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,280,2,Screen 2,Zone4,response_keyboard_single,6762.9900000002235,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms.wav,,,,,,,,1,1
584,1517309289428,30/01/2018 10:48:09,,1517309425130,5,30/01/2018 15:50:25,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,281,1,Screen 1,fixation,fixation,1027.7259999997914,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0011_SWT_LS_374_180298_0059_tChange_5613_ms.wav,,,,,,,,1,1
585,1517309295601,30/01/2018 10:48:15,,1517309431297,5,30/01/2018 15:50:31,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,281,2,Screen 2,Zone4,response_keyboard_single,6157.079999999609,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0011_SWT_LS_374_180298_0059_tChange_5613_ms.wav,,,,,,,,1,1
586,1517309299638,30/01/2018 10:48:19,,1517309432617,5,30/01/2018 15:50:32,2349,5,task-o4po,,1147977,iisc_04,255332,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,282,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0012_SWT_LS_5456_62014_0012_tChange_9088_ms.wav,,,,,,,,1,1
